STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
35,55,952600,1400000US35055952600,35055952600,9526,Taos,NM,New Mexico,"Census Tract 9526, Taos County, New Mexico",7747,978,9456,1.1237,0.4266,0.9237,0.4551,0,0.0073,0.024,0.0132,0.0445,0.0067,0,0,0,0.7568,0,0,0.7568,0.4652,0.7013,0.1999,0.6046,1.5058,0.4491,0,0,0,0,0,0.3994,0.3994,0.3994,2.7065,0.0112,0.7685,0.7685,0.7685,0.7757,0.4585,0.8642,0.4835,0.7291,0.6335,0.8701,4.8146,0.7722,0.8727,0.352,0.5311,0.7183,2.4741,0.8508,0.9485,0.7238,1.6723,0.9526,9.7295,0.9125,0,0,0,0,1,1,0.2,0,4.81,0.07,15.27,0,0,0,7.74,0,0,20.84,32.64,7.79,0,0,0,32.98,63.9,46.5029,9,9.7,30.5,34.6932,9.3,31.5,23.5,20,13,3.9,29.1,1.3,30.4,10,6.6,14,13.9,0.4098,0.5713,0.471,0.8009,0.5033
35,55,952300,1400000US35055952300,35055952300,9523,Taos,NM,New Mexico,"Census Tract 9523, Taos County, New Mexico",2532,524,1473,0.688,0.1778,0.488,0.1421,0,0.0042,0.0005,0.0027,0.0074,0.0008,0,0,0,0,0,0,0,0,0.664,0.2111,0.8922,1.7673,0.6636,0,0.243,0,0.243,0.0828,0.2228,0.2228,0.2228,2.2405,0.0029,0.7053,0.7053,0.7053,0.7363,0.3525,0.0121,0.3769,0.5021,0.2588,0.9268,3.1655,0.4292,0.9645,0.435,0.517,0,1.9165,0.4189,0.9554,0,0.9554,0.6179,6.7427,0.4851,0,0,0,0,1,1,0.2,0,4.61,0.02,13.18,0,0,0,0,0,0,30.07,33.93,4.58,0,8.66,0,9.4,53.4,43.5624,7,0.5,24.6,26.2857,4,36.8,31.4,21.2,12.8,0,30.9,0,34,10.3,7.3,14.2,15.5,0.6218,0.6494,0.6363,0.8798,0.5265
35,55,952100,1400000US35055952100,35055952100,9521,Taos,NM,New Mexico,"Census Tract 9521, Taos County, New Mexico",5586,819,4896,1.0582,0.389,0.8582,0.4019,0,0.0022,0.0005,0.0015,0.0042,0.0005,0.9238,0.3106,0,0,0,0,1.2344,0.6672,0.5477,0.3176,0.7309,1.5962,0.5306,0,0,0,0,0,0.3606,0.3606,0.3606,3.1954,0.0327,0.7379,0.7379,0.7379,0.5349,0.6775,0.9814,0.1118,0.1717,0.4891,0.8449,3.8113,0.5723,0.9438,0.2205,0.9675,0.779,2.9108,0.9805,0.829,0.7007,1.5297,0.8927,8.9897,0.8255,0,0,0,0,1,1,0.2,0,4.29,0.02,12.24,0.54,0.54,0,0,0,0,65.73,45.41,6.4,0,0,0,27.51,58.5,31.7222,14.5,18.9,11.6,17.2732,6.9,29.8,28.1,17.7,25.7,5.5,13.1,1.1,31.1,9.6,7.3,12.5,12.4,0.4524,0.4568,0.6363,0.6853,0.3268
35,55,940100,1400000US35055940100,35055940100,9401,Taos,NM,New Mexico,"Census Tract 9401, Taos County, New Mexico",9287,1025,7081,1.2598,0.5032,0.8598,0.4031,0,0.0047,0.0042,0.0072,0.0161,0.0022,0,0,0,0.6463,0,0,0.6463,0.3987,0.724,0.3802,0.6095,1.7137,0.6261,0,0,0.9034,0.9034,0.4395,0.2136,0.2136,0.2136,3.4931,0.0545,0.7617,0.7617,0.7617,0.7442,0.4234,0.5111,0.4884,0.43,0.8349,0.8883,4.3203,0.6792,0.8619,0.1761,0.4816,0.6735,2.1931,0.6618,0.8843,0.6744,1.5587,0.9069,8.8338,0.8053,0,1,0,0,1,2,0.4,0,4.65,0.03,14.36,0,0,0,0.63,0,0,16,51.16,7.75,0,0,6.05,8.21,62.6,44.1221,8.3,4.9,30.8,24.2286,14.7,32.9,23.1,16.6,12.3,3.1,18.6,0.9,30.6,10.4,7.2,13.6,12.7,0.4213,0.6732,0.6113,0.7119,0.4553
35,55,940000,1400000US35055940000,35055940000,9400,Taos,NM,New Mexico,"Census Tract 9400, Taos County, New Mexico",2134,224,1308,1.0437,0.3808,0.8437,0.3903,0,0.0042,0.0042,0.0019,0.0103,0.0013,0,0,0,0,0,0,0,0,0.6057,0.4734,0.9627,2.0418,0.8398,0,0,0,0,0,0.2691,0.2691,0.2691,2.3212,0.0036,0.9433,0.9433,0.9433,0.8256,0.6716,0.7397,0.3851,0.4362,0.5359,0.9864,4.5805,0.7292,0.8212,0.2407,0.9829,0.5837,2.6285,0.918,0.9507,0,0.9507,0.6137,9.103,0.8401,0,0,0,0,1,1,0.2,0,4.61,0.03,12.69,0,0,0,0,0,0,47.27,59.22,3.5,0,0,0,15.34,94.8,50.7042,14.3,7.2,25,24.4039,7.6,51.3,21.8,18.1,28.3,2,29.7,0,33.8,9.9,6.5,14.1,17.6,0.6106,0.5445,0.4494,0.9372,0.5153
35,53,978303,1400000US35053978303,35053978303,9783.03,Socorro,NM,New Mexico,"Census Tract 9783.03, Socorro County, New Mexico",3233,643,2085,1.8958,0.7846,1.2958,0.7256,0,0.0097,0.0309,0.064,0.1046,0.0173,0.9465,0.4356,0,0,0,0,1.3821,0.7119,0.7743,0.2578,0.6095,1.6416,0.5683,0.785,0.6149,0.9178,2.3177,0.9755,0.3002,0.3002,0.3002,5.7462,0.4575,0.7771,0.7771,0.7771,0.7936,0.817,0.5241,0.4405,0.4467,0.584,0.9813,4.5872,0.7306,0.3626,0.6182,0.9596,0.7914,2.7318,0.9487,0.9931,0,0.9931,0.6633,9.0892,0.8383,0,1,0,1,1,3,0.6,0,4.99,0.08,19.2,7.09,7.09,0,0,0,0,7.51,39.45,7.75,99.92,77.06999999999998,10.47,19.44,65.4,47.8812,20.5,5,28,24.6875,8.4,48.8,13.4,23.7,24.8,5.9,51.7,0,32.5,10.7,5.8,16.9,14.7,0.536,0.7373,0.3102,0.8456,0.7899
35,53,978302,1400000US35053978302,35053978302,9783.02,Socorro,NM,New Mexico,"Census Tract 9783.02, Socorro County, New Mexico",3063,541,6524,1.1657,0.4505,0.9657,0.4901,0,0.0099,0.0462,0.0623,0.1184,0.0192,0.9456,0.4303,0,0,0,0,1.3759,0.71,0.468,0.5087,0.4447,1.4214,0.369,0.6612,0.7666,0,1.4278,0.6971,0.2582,0.2582,0.2582,4.6017,0.2066,0.6899,0.6899,0.6899,0.7577,0.5884,0.0417,0.7103,0.6383,0.2234,0.8555,3.8153,0.5731,0.5559,0.0867,0.8132,0.7271,2.1829,0.653,0.8516,0.9586,1.8102,0.9856,8.4983,0.7591,0,0,0,1,0,1,0.2,0,5,0.1,19.11,6.62,6.62,0,0,0,0,88.73,62.25,10.06,75.23,100,0,13.84,51.1,45.1347,11.9,1.2,47.5,30.911,3.6,30.5,16.6,13,18.2,4.1,15.2,13.5,27.4,10.1,5.1,16.4,10.6,0.2385,0.5987,0.1933,0.4854,0.7508
35,53,978301,1400000US35053978301,35053978301,9783.01,Socorro,NM,New Mexico,"Census Tract 9783.01, Socorro County, New Mexico",3123,553,2774,1.409,0.5796,1.209,0.6704,0,0.0087,0.0125,0.0616,0.0828,0.014,0.9288,0.3349,0,0,0,0,1.2637,0.6757,0.8328,0.535,0.7623,2.1301,0.8846,0.3872,0.4311,0.915,1.7333,0.9145,0.2547,0.2547,0.2547,5.4646,0.3926,0.8334,0.8334,0.8334,0.8588,0.5504,0.286,0.446,0.3626,0.2588,0.9029,3.6655,0.5401,0.5923,0.9821,0.793,0.4409,2.8083,0.9652,0.9229,0.6882,1.6111,0.9305,8.9183,0.8164,0,0,0,0,1,1,0.2,0,4.91,0.05,19.07,1.28,1.28,0,0,0,0,1.44,64.4,6.08,16.27,37.4,9.36,13.38,76.09999999999998,54.002,11,3.3,28.3,22.433,4,34.2,17.2,35.8,17.7,1,24.1,1,32.6,9.7,6.3,14.3,13.2,0.5419,0.4859,0.4075,0.7523,0.538
35,53,978200,1400000US35053978200,35053978200,9782,Socorro,NM,New Mexico,"Census Tract 9782, Socorro County, New Mexico",1343,357,1483,1.4034,0.5768,0.8034,0.3581,0,0.0048,0.0042,0.0115,0.0205,0.0029,0.9188,0.2818,0,0,0,0.996,2.1966,0.9172,0.5883,0.4756,0.8725,1.9364,0.7769,0.2587,0.2209,0,0.4796,0.1564,0.1796,0.1796,0.1796,4.8127,0.2488,0.604,0.604,0.604,0.4768,0.5061,0.2569,0.0481,0.0167,0.4891,0.9522,2.7459,0.3379,0.9813,0.2782,0.9899,0.5837,2.8331,0.9696,0.9781,0,0.9781,0.6444,7.1611,0.5546,1,0,1,0,1,3,0.6,0,4.66,0.03,15.06,0.09,0.03,0,0,0,0.11,52.87,59.44,4.83,0.43,5.72,0,4.68,39.9,28.7416,10,3.1,7.3,9.4431,6.9,40.7,37.3,18.8,30.2,2,39,0,37.4,10,7.9,13.1,13.2,0.781,0.5713,0.778,0.7523,0.397
35,53,978100,1400000US35053978100,35053978100,9781,Socorro,NM,New Mexico,"Census Tract 9781, Socorro County, New Mexico",4828,587,2963,1.3061,0.5277,1.1061,0.5994,0,0.0094,0.008,0.0791,0.0965,0.0161,0.9177,0,0,0,0,0.9959,1.9136,0.902,0.7294,0.2093,0.8644,1.8031,0.6888,0.2988,0.2169,0,0.5157,0.1726,0.3231,0.3231,0.3231,4.652,0.2163,0.7861,0.7861,0.7861,0.8234,0.7788,0.4719,0.1621,0.1992,0.751,0.9859,4.1723,0.6495,0.8096,0.5019,0.9848,0.5232,2.8195,0.9672,0.9945,0.7445,1.739,0.972,9.5169,0.8898,0,0,0,0,1,1,0.2,0,4.97,0.04,19.98,0.04,0,0,0,0,0.1,14.95,33.73,4.92,4.3,5.15,0,22.37,67.2,50.4919,18.5,4.6,14.2,18.0664,12,51,21.5,22.1,28.7,1.5,54,1.5,33.4,9.9,6.6,14.5,14.4,0.5882,0.5445,0.471,0.8297,0.5611
35,53,940000,1400000US35053940000,35053940000,9400,Socorro,NM,New Mexico,"Census Tract 9400, Socorro County, New Mexico",1268,270,401,1.6855,0.7043,0.8855,0.4239,0,0.0028,0.0005,0.0055,0.0088,0.001,0,0,0,0,0,0,0,0,0.5669,0.4451,1,2.012,0.823,0,0,0,0,0,0.1427,0.1427,0.1427,2.1635,0.0023,0.9858,0.9858,0.9858,0.9983,0.9881,0.9866,0.2154,0.0129,0.8624,0.9998,5.0635,0.8153,0.3222,0.2839,0.9881,0.9081,2.5023,0.8653,0.9069,0,0.9069,0.5691,9.4585,0.8832,1,1,0,1,1,4,0.8,0,4.44,0.02,14.05,0,0,0,0,0,0,59.49,56.78,1,0,0,0,1.16,99,90.2208,47.3,20.7,16.8,8.8,15.9,88.4,12.7,18.9,29.6,13.1,21.5,0,37,20.4,5.5,33.6,22.3,0.7656,1,0.257,0.9863,1
35,51,962402,1400000US35051962402,35051962402,9624.02,Sierra,NM,New Mexico,"Census Tract 9624.02, Sierra County, New Mexico",2682,335,1619,1.517,0.6309,0.917,0.4496,0,0.0072,0.0005,0.0705,0.0782,0.0132,0,0,0,0,0,0.9978,0.9978,0.6099,0.6362,0.2161,0.9923,1.8446,0.7168,0.2458,0.1993,0.8434,1.2885,0.6187,0.1878,0.1878,0.1878,4.3969,0.1695,0.6511,0.6511,0.6511,0.7953,0.6464,0.9783,0.1133,0.3966,0.0996,0.9081,3.9376,0.5994,0.9738,0.3854,0.793,0.6799,2.8321,0.9694,0.9935,0,0.9935,0.6638,8.4143,0.7475,1,0,1,0,1,3,0.6,0,4.8,0.02,19.55,0,0,0,0,0,1.42,37.91,34.54,2.42,0.01,2.66,0.02,5.49,45.8,48.0239,13.5,18.1,11.7,23.3333,2.1,34.7,34,20.5,17.7,3.2,52.3,0,37.8,10.2,9.2,13.2,15.5,0.7959,0.6245,0.9393,0.8798,0.4088
35,51,962401,1400000US35051962401,35051962401,9624.01,Sierra,NM,New Mexico,"Census Tract 9624.01, Sierra County, New Mexico",2046,319,1831,1.2641,0.5052,0.6641,0.254,0,0.0118,0.0042,0.1232,0.1392,0.0226,0,0,0,0,0,0.9971,0.9971,0.6092,0.7736,0.17,0.6858,1.6294,0.5583,0.2988,0.1965,0.854,1.3493,0.6504,0.2586,0.2586,0.2586,4.3736,0.1659,0.3337,0.3337,0.3337,0.7195,0.4688,0.3007,0.1641,0.3311,0.5359,0.9601,3.4802,0.4993,0.9957,0.0274,0.9941,0,2.0172,0.5086,0.9912,0,0.9912,0.6606,6.8223,0.4982,1,0,1,0,1,3,0.6,0,5.16,0.03,21.61,0,0,0,0,0,0.63,7.6,28.65,6.92,4.3,2.28,0.3,13.9,17.4,42.4242,9.2,3.4,14.3,21.5979,7.6,42.4,58.3,5.1,32.5,0,49.1,0,41.1,9.7,11.2,11.5,14.2,0.8846,0.4859,0.9871,0.8189,0.2171
35,51,962300,1400000US35051962300,35051962300,9623,Sierra,NM,New Mexico,"Census Tract 9623, Sierra County, New Mexico",3201,340,2738,1.7572,0.7336,0.9572,0.4831,0,0.0147,0.0549,0.121,0.1906,0.0286,0,0,0,0,0,0,0,0,0.4565,0.585,0.482,1.5235,0.4657,0,0.6178,0,0.6178,0.2261,0.6651,0.6651,0.665,2.997,0.0219,0.544,0.544,0.544,0.8563,0.7968,0.4719,0.5482,0.721,0.5229,0.8988,4.8159,0.7724,0.9214,0.2205,0.9873,0.6593,2.7885,0.9614,0.9397,0.8863,1.826,0.9878,9.9744,0.9353,1,1,1,0,1,4,0.8,0,5.32,0.11,21.54,0,0,0,0,0,0,91.54,68.54,9.42,0,77.76999999999998,0,76.11,33.9,53.7435,19.4,4.6,34.7,34.3284,7.4,33.8,26.1,17.7,29.4,2.9,27.2,4.2,39.7,10.8,9.8,14.6,16,0.8525,0.7575,0.9651,0.8975,0.5724
35,51,962200,1400000US35051962200,35051962200,9622,Sierra,NM,New Mexico,"Census Tract 9622, Sierra County, New Mexico",3102,303,4455,1.7736,0.7398,0.9736,0.4967,0,0.015,0.0549,0.1316,0.2015,0.03,0,0,0,0,0,0,0,0,0.5664,0.5239,0.4884,1.5787,0.5154,0,0.4495,0,0.4495,0.1451,0.6352,0.6352,0.6352,2.8649,0.0164,0.6004,0.6004,0.6004,0.9619,0.8081,0.9683,0.5971,0.754,0.2935,0.9307,5.3136,0.8555,0.9656,0.1832,0.9705,0.3749,2.4942,0.8612,0.9562,0.8863,1.8425,0.9899,10.2507,0.9572,1,1,1,0,1,4,0.8,0,5.34,0.11,21.91,0,0,0,0,0,0,59.67,63.45,9.33,0,41.05,0,70.76,39.5,69.0311,20,16.2,38.2,35.8816,4.4,37.3,31.6,16.8,26.1,0.7,31.1,4.2,39.6,11.1,9.5,15.4,16.6,0.8497,0.8076,0.9543,0.9149,0.6567
35,49,980000,1400000US35049980000,35049980000,9800,Santa Fe,NM,New Mexico,"Census Tract 9800, Santa Fe County, New Mexico",901,127,885,,,,,0,0.0332,0.1792,0.0333,0.2457,0.0341,0,0,0,0,0,0,0,0,1,,0.9888,,,0,0.3841,0,0.3841,0.125,0,0,0,,,0.8612,0.8612,0.8612,0,0.9761,,,,,,,,0.0079,0,0,0,0.0079,0.0002,,0.9975,,,,,0,0,0,1,0,1,0.2,0,5.91,0.19,17.19,0,0,0,0,0,0,0,,2.67,0,29.04,0,0,81.59999999999998,0,41.3,,,,,,1.4,0,-666666666,0,,100,15.7,7.7,2.4,16.4,7.5,0.0116,0.0409,0.0103,0.118,0.7508
35,49,940900,1400000US35049940900,35049940900,9409,Santa Fe,NM,New Mexico,"Census Tract 9409, Santa Fe County, New Mexico",3016,395,1783,1.4347,0.5918,1.0347,0.5455,0,0.0144,0.0462,0.0616,0.1222,0.0199,0.9388,0,0,0,0,0,0.9388,0.5861,1,0.3597,0.756,2.1157,0.8774,0,0.5669,0,0.5669,0.1983,0.2174,0.2174,0.2174,3.961,0.1049,0.9221,0.9221,0.9221,0.8744,0.7544,0.2569,0.644,0.5942,0.6815,0.9769,4.7823,0.7663,0.6961,0.5684,0.5786,0.7659,2.609,0.9109,0.9605,0.6383,1.5988,0.9255,9.9122,0.9298,0,0,0,1,1,2,0.4,0,5.3,0.1,19.07,3.93,0,0,0,0,0,0,49.44,6.17,0,66.3,0,8.66,91.9,55.6811,17.4,3.1,41.8,29.288,10.3,47,19,23,13.7,5.1,32.3,0.7,28,9.7,5.7,16,14.9,0.2689,0.4859,0.2923,0.8547,0.7146
35,49,940600,1400000US35049940600,35049940600,9406,Santa Fe,NM,New Mexico,"Census Tract 9406, Santa Fe County, New Mexico",3286,141,4127,0.6894,0.1786,0.6894,0.2722,0,0.0147,0.0309,0.0299,0.0755,0.0127,0,0,0,0,0,0,0,0,1,0.2538,0.787,2.0408,0.8393,0,0.5025,0,0.5025,0.1665,0.2321,0.2321,0.2321,2.8509,0.0159,0.8524,0.8524,0.8524,0.6333,0.5241,0.5111,0.4738,0.2306,0.7474,0.9258,4.0461,0.6232,0.5809,0.435,0.3802,0.6454,2.0415,0.531,0.9671,0,0.9671,0.6322,7.9071,0.6735,0,0,0,0,0,0,0,0,5.32,0.08,16.95,0,0,0,0,0,0,0,38.94,5.83,0,51.96,0,10.55,79.79999999999998,37.0608,10.4,4.9,29.9,18.9229,11.9,36.7,17,21.2,10.9,2.7,34.6,0,26,9.1,6,13.2,11.4,0.1711,0.3108,0.3472,0.5831,0.4088
35,49,940500,1400000US35049940500,35049940500,9405,Santa Fe,NM,New Mexico,"Census Tract 9405, Santa Fe County, New Mexico",1656,129,564,0.8128,0.2441,0.6128,0.2185,0,0.0104,0.0042,0.0099,0.0245,0.0035,0,0,0,0,0,0,0,0,0.7295,0.3848,0.9855,2.0998,0.87,0,0.2024,0,0.2024,0.0749,0.3229,0.3229,0.3229,2.6496,0.0098,0.8778,0.8778,0.8778,0.6833,0.5106,0.5605,0.2583,0.0511,0.6585,0.9442,3.6665,0.5402,0.8244,0.3715,0.5851,0.2502,2.0312,0.5213,0.8861,0,0.8861,0.5485,7.4616,0.603,0,0,0,0,1,1,0.2,0,5.05,0.03,14.83,0,0,0,0,0,0,14.93,51.57,2.83,0,3.12,0,22.34,84.5,40.0849,10.1,5.3,18.8,12.5373,9.8,39.3,21.9,20.3,13.8,0.3,18.8,0,28.6,10.1,6.9,14.2,13.8,0.3032,0.5987,0.5402,0.7944,0.5265
35,49,940400,1400000US35049940400,35049940400,9404,Santa Fe,NM,New Mexico,"Census Tract 9404, Santa Fe County, New Mexico",1700,150,1088,0.9737,0.3393,0.7737,0.3349,0,0.0141,0.0178,0.0081,0.04,0.0059,0,0.3962,0,0,0,0,0.3962,0.2727,0.7601,0.2825,0.8303,1.8729,0.7355,0,0.4861,0,0.4861,0.159,0.1981,0.1981,0.1981,2.9933,0.0218,0.8204,0.8204,0.8204,0.7154,0.6495,0.5844,0.2922,0.3641,0.8909,0.9123,4.4088,0.6963,0.5679,0.6249,0.3298,0.7231,2.2457,0.7035,0.9719,0,0.9719,0.6378,8.4468,0.7519,0,1,0,0,0,1,0.2,0,5.28,0.06,14.53,0,4.19,0,0,0,0,9.63,42.05,5.33,0,48.53,0,6.67,73.59999999999998,42.1493,13.6,5.5,20.4,22.4736,17.4,35.1,16.8,23.8,10.2,4,36.3,0,28.6,10.6,7.1,14.8,11.8,0.3032,0.718,0.5871,0.6264,0.5944
35,49,940300,1400000US35049940300,35049940300,9403,Santa Fe,NM,New Mexico,"Census Tract 9403, Santa Fe County, New Mexico",1980,154,571,0.5467,0.1122,0.5467,0.1757,0,0.0131,0.0178,0.0349,0.0658,0.0108,0,0.3653,0,0,0,0,0.3653,0.2578,0.6185,0.3385,0.9915,1.9485,0.7849,0,0,0.8684,0.8684,0.4248,0.3318,0.3318,0.3318,3.5798,0.0627,0.8898,0.8898,0.8898,0.6033,0.358,0.0556,0.2393,0.1124,0.8399,0.9597,3.1682,0.4299,0.663,0.3586,0.2922,0.4203,1.7341,0.2757,0.9441,0,0.9441,0.6067,6.7362,0.484,0,0,0,0,0,0,0,0,5.23,0.06,17.32,0,2.52,0,0,0,0,43.16,47.42,2.5,0,0,0.99,23.54,86.59999999999998,35.2971,7.1,1.4,17.9,15.3215,14.9,42.3,18.4,20.1,9.7,0.9,28.1,0,26.5,10.1,6.3,14.7,12.1,0.1942,0.5987,0.4075,0.6563,0.5837
35,49,10900,1400000US35049010900,35049010900,109,Santa Fe,NM,New Mexico,"Census Tract 109, Santa Fe County, New Mexico",3204,385,1525,0.6486,0.1579,0.6486,0.2431,0,0.0288,0.078,0.0533,0.1601,0.0248,0,0,0,0,0,0,0,0,0.5126,0.0827,0.756,1.3513,0.3039,0.2793,0.2366,0.854,1.3699,0.6618,0.3001,0.3001,0.3001,3.1814,0.032,0.7305,0.7305,0.7305,0.501,0.7058,0.8062,0.4213,0.2467,0.751,0.2695,3.7015,0.5475,0.8619,0.2407,0.299,0.8636,2.2652,0.7185,0.8527,0,0.8527,0.5174,7.5499,0.6166,0,0,0,0,0,0,0,0,5.78,0.13,18.56,0,0,0,0,0,0,76.54,13.72,6.17,2.09,7.8,0.3,19.42,57.3,29.9938,15.5,8.3,26.9,19.3521,12,10.2,23.1,18.1,9.8,9.4,15.3,0,25.8,8.7,6.9,11.6,10,0.1625,0.2054,0.5402,0.4083,0.2276
35,49,10800,1400000US35049010800,35049010800,108,Santa Fe,NM,New Mexico,"Census Tract 108, Santa Fe County, New Mexico",3040,373,1050,0.7564,0.2135,0.5564,0.1825,0,0.0104,0.0178,0.0094,0.0376,0.0057,0,0,0,0,0,0,0,0,0.4677,0.2297,0.8725,1.5699,0.5077,0.3268,0.3175,0,0.6443,0.2416,0.4694,0.4694,0.4694,2.7212,0.0116,0.7564,0.7564,0.7564,0.4505,0.4688,0.3443,0.1864,0.6057,0.2497,0.7145,3.0199,0.3973,0.9513,0.2205,0.6657,0.5837,2.4212,0.8221,0.9043,0,0.9043,0.566,7.1018,0.5448,0,0,1,0,0,1,0.2,0,5.05,0.06,14.76,0,0,0,0,0,0,88.86,36.19,4.83,7.95,18.71,0,43.23,61.7,27.4671,9.2,3.7,15.4,29.6804,3.9,23.4,29.1,17.7,15.1,2,21.1,0,27.8,9.1,7.7,12,10.4,0.2591,0.3108,0.7342,0.4605,0.27
35,49,10700,1400000US35049010700,35049010700,107,Santa Fe,NM,New Mexico,"Census Tract 107, Santa Fe County, New Mexico",5189,345,3388,0.3684,0.0512,0.1684,0.0187,0,0.0193,0.0931,0.0152,0.1276,0.0208,0,0,0,0,0,0,0,0,0.8172,0.1278,0.748,1.693,0.6096,0.5849,0.5498,0,1.1347,0.5446,0.2285,0.2285,0.2285,3.1838,0.0321,0.4489,0.4489,0.4489,0.131,0.0877,0.3157,0.0176,0.2782,0.1227,0.1735,1.1264,0.0639,0.9854,0.0479,0.2922,0.2502,1.5757,0.1789,0.5234,0.6383,1.1617,0.7179,4.3127,0.1363,0,0,1,0,0,1,0.2,0,5.51,0.14,15.5,0,0,0,0,0,0,2.71,22.19,6.22,54.89,62.38,0,10.14,25.5,11.9098,2.5,3.5,4.1,20.1931,2.4,7.6,40.1,9.2,9.7,0.3,0.9,0.7,27.6,8.9,9.4,10,8.8,0.249,0.2567,0.9497,0.2542,0.085
35,49,10603,1400000US35049010603,35049010603,106.03,Santa Fe,NM,New Mexico,"Census Tract 106.03, Santa Fe County, New Mexico",2320,410,944,0.3453,0.0447,0.3453,0.0731,0,0.0252,0.0383,0.0262,0.0897,0.0151,0,0,0,0,0,0,0,0,1,0.0498,0.8867,1.9365,0.777,0.4215,0.2027,0,0.6242,0.2301,0.2331,0.2331,0.2331,2.8835,0.017,0.7194,0.7194,0.7194,0.4876,0.3162,0.3443,0.327,0.5514,0.2234,0.2624,2.5123,0.2909,0.6399,0.2034,0.7152,0,1.5585,0.1705,0.9671,0,0.9671,0.6322,5.7573,0.3283,0,0,0,0,0,0,0,0,5.69,0.09,16.65,0,0,0,0,0,0,0,7.46,4.67,21.35,3.16,0,10.67,55.5,29.3103,6.4,3.7,22.1,27.8146,3.6,10,18,17.3,16,0,34.6,0,25.3,9.2,6.9,12.6,10,0.1419,0.3389,0.5402,0.4083,0.339
35,49,10602,1400000US35049010602,35049010602,106.02,Santa Fe,NM,New Mexico,"Census Tract 106.02, Santa Fe County, New Mexico",3114,192,1098,0.2654,0.0267,0.0654,0.0034,0,0.0244,0.0383,0.0175,0.0802,0.0135,0,0,0,0,0,0,0,0,1,0.0503,0.9348,1.9851,0.807,0.4316,0,0,0.4316,0.1386,0,0,0,2.4969,0.0063,0.3474,0.3474,0.3474,0.1744,0.0089,0.3007,0.0987,0.3288,0.2409,0.0404,1.1928,0.0719,0.9845,0.0488,0.6711,0.2502,1.9546,0.4512,0,0,0,0,3.4948,0.0591,0,0,1,0,0,1,0.2,0,5.67,0.09,15.75,0,0,0,0,0,0,0,7.56,4,22.91,0,0,0,18.3,14.1297,0.4,3.4,10.8,21.5345,3.8,3.2,39.4,9.3,15.2,0.3,0,0,27.4,8.8,9.6,9.4,8.4,0.2385,0.2306,0.9585,0.2073,0.0505
